co_ibge,co_cnes,endereco_completo,no_logradouro,nu_endereco,no_bairro,co_cep,municipio,uf,lat,long
261160,9958452,"ENGENHEIRO DOMINGOS FERREIRA, 2215, BOA VIAGEM, Recife, PE, 51020031",ENGENHEIRO DOMINGOS FERREIRA,2215,BOA VIAGEM,51020031,Recife,PE,-8.054,-34.881
261160,9959556,"RUA ANTONIO GOMES DE FREITAS, 265, ILHA DO LEITE, Recife, PE, 50070480",RUA ANTONIO GOMES DE FREITAS,265,ILHA DO LEITE,50070480,Recife,PE,-8.06703605,-34.895180531
261160,9962913,"RUA AMOROSO COSTA, 23, VARZEA, Recife, PE, 50810420",RUA AMOROSO COSTA,23,VARZEA,50810420,Recife,PE,-8.0368187,-34.956548
261160,9965203,"RUA MARQUES AMORIM, 400, ILHA DO LEITE, Recife, PE, 50030230",RUA MARQUES AMORIM,400,ILHA DO LEITE,50030230,Recife,PE,-8.06368385,-34.8916241419
261160,9969039,"RUA RIBEIRO DE BRITO, 590, DERBY, Recife, PE, 51021310",RUA RIBEIRO DE BRITO,590,DERBY,51021310,Recife,PE,-8.1230919,-34.9021161
261160,9969047,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,9969314,"RUA WILFRID RUSSEL SHORTO, 90, BOA VIAGEM, Recife, PE, 51020000",RUA WILFRID RUSSEL SHORTO,90,BOA VIAGEM,51020000,Recife,PE,-8.1206851,-34.8971108
261160,9970347,"RUA SENADOR JOSE HENRIQUE, 231, ILHA DO LEITE, Recife, PE, 50070460",RUA SENADOR JOSE HENRIQUE,231,ILHA DO LEITE,50070460,Recife,PE,-8.0652098,-34.8957272
261160,9973311,"RUA GENERAL JOAQUIM INACIO, 790, ILHA DO LEITE, Recife, PE, 50070495",RUA GENERAL JOAQUIM INACIO,790,ILHA DO LEITE,50070495,Recife,PE,-8.05639,-34.881
261160,9978941,"RUA PACIFICO DOS SANTOS, 103, PAISSANDU, Recife, PE, 52010030",RUA PACIFICO DOS SANTOS,103,PAISSANDU,52010030,Recife,PE,-8.06288423,-34.9000123
261160,9979085,"AV MARECHAL MASCARENHAS DE MORAIS, 5855, BOA VIAGEM, Recife, PE, 51210001",AV MARECHAL MASCARENHAS DE MORAIS,5855,BOA VIAGEM,51210001,Recife,PE,-8.054,-34.881
261160,9980458,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,9981152,"AV GOV AGAMENON MAGALHAES, 153, SANTO AMARO, Recife, PE, 50110000",AV GOV AGAMENON MAGALHAES,153,SANTO AMARO,50110000,Recife,PE,-8.054,-34.881
261160,9982760,"AV VISCONDE DE SUASSUNA, 717, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,717,SANTO AMARO,50050540,Recife,PE,-8.05159605,-34.8881513407
261160,9984194,"RUA CAPITAO ZUZINHA, 22, BOA VIAGEM, Recife, PE, 51030420",RUA CAPITAO ZUZINHA,22,BOA VIAGEM,51030420,Recife,PE,-8.1329827,-34.9031208
261160,9993185,"AV CAXANGA, 438, MADALENA, Recife, PE, 50610230",AV CAXANGA,438,MADALENA,50610230,Recife,PE,-8.0547913,-34.9127542
261160,9994726,"AV VISCONDE DE SUASSUNA, 775, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,775,SANTO AMARO,50050540,Recife,PE,-8.05124495,-34.8884934908
261160,9996869,"RUA VISCONDE DE JEQUITINHONHA, 01144, BOA VIAGEM, Recife, PE, 51030020",RUA VISCONDE DE JEQUITINHONHA,1144,BOA VIAGEM,51030020,Recife,PE,-8.1365937,-34.9032021
261160,9997555,"RUA ARNOBIO MARQUES, S/N, SANTO AMARO, Recife, PE, 50100130",RUA ARNOBIO MARQUES,S/N,SANTO AMARO,50100130,Recife,PE,-8.0463213,-34.888249
261160,9998896,"RUA JOAQUIM NABUCO, 280, GRACAS, Recife, PE, 52011005",RUA JOAQUIM NABUCO,280,GRACAS,52011005,Recife,PE,-8.0524615,-34.8995139
261160,9998950,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.086789,-34.8940999
261160,9999604,"RUA ERNESTO DE PAULA SANTOS, 1172, BOA VIAGEM, Recife, PE, 51021330",RUA ERNESTO DE PAULA SANTOS,1172,BOA VIAGEM,51021330,Recife,PE,-8.1239938,-34.9061561
261160,892,"RUA JOAO FERNANDES VIEIRA, 675, BOA VISTA, Recife, PE, 50050200",RUA JOAO FERNANDES VIEIRA,675,BOA VISTA,50050200,Recife,PE,-8.052046787018,-34.893965597681
261160,1309,"RUA DAS NIFAS, 120, BOA VISTA, Recife, PE, 50070000",RUA DAS NIFAS,120,BOA VISTA,50070000,Recife,PE,-8.059454000583,-34.891185823312
261160,1570,"ESTRADA DOS REMEDIOS, 1360, AFOGADOS, Recife, PE, 52011010",ESTRADA DOS REMEDIOS,1360,AFOGADOS,52011010,Recife,PE,-8.0681404183,-34.908181305466
261160,1597,"AVENIDA MARTINS DE BARROS, 660, SANTO ANTONIO, Recife, PE, 50010230",AVENIDA MARTINS DE BARROS,660,SANTO ANTONIO,50010230,Recife,PE,-8.066391911389,-34.876480863838
261160,1635,"RUA DO SOSSEGO, 199, BOA VISTA, Recife, PE, 50050080",RUA DO SOSSEGO,199,BOA VISTA,50050080,Recife,PE,-8.056320593719,-34.885484285134
261160,1724,"AV VISCONDE DE SUASSUNA, 658, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,658,SANTO AMARO,50050540,Recife,PE,-8.05148478041,-34.887353030447
261160,1740,"RUA ALVARES DE AZEVEDO, 126, SANTO AMARO, Recife, PE, 50050330",RUA ALVARES DE AZEVEDO,126,SANTO AMARO,50050330,Recife,PE,-8.04978371507,-34.888866299246
261160,1775,"RUA 5 DE NOVEMBRO, 171, AFOGADOS, Recife, PE, 50770310",RUA 5 DE NOVEMBRO,171,AFOGADOS,50770310,Recife,PE,-8.081340197512,-34.908493363722
261160,1805,"RUA BARTOLOMEU DE GUSMAO, 090, MADALENA, Recife, PE, 50610190",RUA BARTOLOMEU DE GUSMAO,090,MADALENA,50610190,Recife,PE,-8.053822912301,-34.90643401393
261160,1856,"ESTRADA DE BELEM, 217, CAMPO GRANDE, Recife, PE, 52041760",ESTRADA DE BELEM,217,CAMPO GRANDE,52041760,Recife,PE,-8.035924280079,-34.889275922854
261160,1929,"AV NORTE MIGUEL ARRAES DE ALENCAR, 2535, ENCRUZILHADA, Recife, PE, 50720110",AV NORTE MIGUEL ARRAES DE ALENCAR,2535,ENCRUZILHADA,50720110,Recife,PE,-8.038132911566,-34.89342119307
261160,1937,"RUA ARTUR COUTINHO, 143, SANTO AMARO, Recife, PE, 50100280",RUA ARTUR COUTINHO,143,SANTO AMARO,50100280,Recife,PE,-8.049148785905,-34.879721391424
261160,22241,"TRAVESSIA CONTINENTAL, 270, CAMPO GRANDE, Recife, PE, 52031472",TRAVESSIA CONTINENTAL,270,CAMPO GRANDE,52031472,Recife,PE,-8.035737662926,-34.876299686914
261160,26395,"RUA GUAIANAZES, 379, CAMPO GRANDE, Recife, PE, 52031300",RUA GUAIANAZES,379,CAMPO GRANDE,52031300,Recife,PE,-8.035930315049,-34.87827433966
261160,28959,"PRACA PRF BARRETO CAMPELO, 1238, TORRE, Recife, PE, 50710290",PRACA PRF BARRETO CAMPELO,1238,TORRE,50710290,Recife,PE,-8.047506256664,-34.91414479361
261160,2350408,"AVENIDA AGAMENON MAGALHAES, S/N, BOA VISTA, Recife, PE, 52010000",AVENIDA AGAMENON MAGALHAES,S/N,BOA VISTA,52010000,Recife,PE,-8.05302063063,-34.89642730702
261160,2354586,"RUA DO FUTURO, 04, AFLITOS, Recife, PE, 52020220",RUA DO FUTURO,04,AFLITOS,52020220,Recife,PE,-8.044937073802,-34.89819406072
261160,2428245,"RUA AMARO BEZERRA, 550, DERBY, Recife, PE, 52010150",RUA AMARO BEZERRA,550,DERBY,52010150,Recife,PE,-8.054188614736,-34.900575231249
261160,2432293,"RUA AMARO BEZERRA, 550, DERBY, Recife, PE, 52010150",RUA AMARO BEZERRA,550,DERBY,52010150,Recife,PE,-8.054188614736,-34.900575231249
261160,2516780,"AV AGAMENON MAGALHAES, 2291, DERBY, Recife, PE, 50100010",AV AGAMENON MAGALHAES,2291,DERBY,50100010,Recife,PE,-8.039654618983,-34.878174843217
261160,2637316,"AV CRUZ CABUGA, 1563, SANTO AMARO, Recife, PE, 50040000",AV CRUZ CABUGA,1563,SANTO AMARO,50040000,Recife,PE,-8.042002500986,-34.874334006977
261160,2637332,"RUA DO PROGRESSO, 399, SOLEDADE, Recife, PE, 50070325",RUA DO PROGRESSO,399,SOLEDADE,50070325,Recife,PE,-8.058529015658,-34.892261892041
261160,2637359,"AV PARNAMIRIM, 95, PARNAMIRIM, Recife, PE, 52060000",AV PARNAMIRIM,95,PARNAMIRIM,52060000,Recife,PE,-8.035712008381,-34.907768329097
261160,2679760,"AV DOIS RIOS, 1289, IBURA, Recife, PE, 51230000",AV DOIS RIOS,1289,IBURA,51230000,Recife,PE,-8.118379701915,-34.942225075766
261160,2679795,"RUA DR ENEAS DE LUCENA, 173, ENCRUZILHADA, Recife, PE, 52041090",RUA DR ENEAS DE LUCENA,173,ENCRUZILHADA,52041090,Recife,PE,-8.033313107692,-34.89531868831
261160,2679833,"RUA XAVANTES, 251, CASA AMARELA, Recife, PE, 52070180",RUA XAVANTES,251,CASA AMARELA,52070180,Recife,PE,-8.023900398064,-34.915821074935
261160,2679841,"RUA BARAO DE ITAMARACA, 409, ESPINHEIRO, Recife, PE, 52020070",RUA BARAO DE ITAMARACA,409,ESPINHEIRO,52020070,Recife,PE,-8.044614385834,-34.891318760296
261160,2679868,"RUA CARLOS PEREIRA FALCAO, 500, BOA VIAGEM, Recife, PE, 51021350",RUA CARLOS PEREIRA FALCAO,500,BOA VIAGEM,51021350,Recife,PE,-8.124962303846,-34.902394607152
261160,2714477,"AV AGAMENON MAGALHAES, 3621, TORREAO, Recife, PE, 50070160",AV AGAMENON MAGALHAES,3621,TORREAO,50070160,Recife,PE,-8.040527705122,-34.88265212387
261160,2752778,"RUA BENFICA, 1059, MADALENA, Recife, PE, 50720001",RUA BENFICA,1059,MADALENA,50720001,Recife,PE,-8.058074716506,-34.908593862741
261160,2752786,"RUA FRANCISCO ALVES, 552, PAISSANDU, Recife, PE, 50070490",RUA FRANCISCO ALVES,552,PAISSANDU,50070490,Recife,PE,-8.066763397337,-34.894276985384
261160,2752816,"RUA CAPITAO RUY LUCENA, 122, BOA VISTA, Recife, PE, 50070080",RUA CAPITAO RUY LUCENA,122,BOA VISTA,50070080,Recife,PE,-8.057367702973,-34.894154190502
261160,2777452,"AV VISCONDE DE SUASSUNA, 604, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,604,SANTO AMARO,50050540,Recife,PE,-8.05191330521,-34.886828490946
261160,2777479,"AV DR JOSE RUFINO, 3306, TEJIPIO, Recife, PE, 50930000",AV DR JOSE RUFINO,3306,TEJIPIO,50930000,Recife,PE,-8.090488416185,-34.951702577505
261160,2777495,"RUA DA HORA, 170, ESPINHEIRO, Recife, PE, 52020217",RUA DA HORA,170,ESPINHEIRO,52020217,Recife,PE,-8.042998480631,-34.892329366362
261160,2777509,"RUA PADRE INGLES, 257, BOA VISTA, Recife, PE, 50050230",RUA PADRE INGLES,257,BOA VISTA,50050230,Recife,PE,-8.053537801864,-34.893301583311
261160,2785250,"RUA DOS COELHOS, S/N, COELHOS, Recife, PE, 50070550",RUA DOS COELHOS,S/N,COELHOS,50070550,Recife,PE,-8.067295666555,-34.890201614327
261160,3021122,"RUA DO ESPINHEIRO, 222, ESPINHEIRO, Recife, PE, 52020020",RUA DO ESPINHEIRO,222,ESPINHEIRO,52020020,Recife,PE,-8.046387996546,-34.895340229802
261160,3030628,"AV NORTE, 2608, ENCRUZILHADA, Recife, PE, 52041080",AV NORTE,2608,ENCRUZILHADA,52041080,Recife,PE,-8.036638543958,-34.89468162176
261160,3111962,"RUA FRANCISCO DA CUNHA, 1910, BOA VIAGEM, Recife, PE, 51020041",RUA FRANCISCO DA CUNHA,1910,BOA VIAGEM,51020041,Recife,PE,-8.121012080517,-34.899953126395
261160,3136795,"RUA CARLOS GOMES, 1050, PRADO, Recife, PE, 50751130",RUA CARLOS GOMES,1050,PRADO,50751130,Recife,PE,-8.064858106926,-34.914067077876
261160,3141055,"AV JOAO DE BARROS, 791, BOA VISTA, Recife, PE, 50100020",AV JOAO DE BARROS,791,BOA VISTA,50100020,Recife,PE,-8.047617202647,-34.890141019081
261160,3141462,"RUA ROMULO PESSOA, 371, CAMPO GRANDE, Recife, PE, 52061450",RUA ROMULO PESSOA,371,CAMPO GRANDE,52061450,Recife,PE,-8.029199185795,-34.884634611609
261160,3141489,"AV CAXANGA, 205, MADALENA, Recife, PE, 50720000",AV CAXANGA,205,MADALENA,50720000,Recife,PE,-8.056266195167,-34.911154198885
261160,3153592,"RUA SENADOR JOSE HENRIQUE, 81, ILHA DO LEITE, Recife, PE, 50070460",RUA SENADOR JOSE HENRIQUE,81,ILHA DO LEITE,50070460,Recife,PE,-8.065444504873,-34.894527771927
261160,3166562,"RUA ANTONIO PEDRO FIGUEIREDO, 160, PINA, Recife, PE, 51011510",RUA ANTONIO PEDRO FIGUEIREDO,160,PINA,51011510,Recife,PE,-8.09912831434,-34.888436223794
261160,3169898,"RUA FRANCISCO ALVES, 186, COELHOS, Recife, PE, 50070490",RUA FRANCISCO ALVES,186,COELHOS,50070490,Recife,PE,-8.067612819405,-34.892631785428
261160,3169928,"AVENGENHEIRO DOMINGOS FERREIRA, 636, BOA VIAGEM, Recife, PE, 51011050",AVENGENHEIRO DOMINGOS FERREIRA,636,BOA VIAGEM,51011050,Recife,PE,-8.095644208647,-34.886214767995
261160,3169960,"AVDOMINGOS FERREIRA, 1229, BOA VIAGEM, Recife, PE, 51021040",AVDOMINGOS FERREIRA,1229,BOA VIAGEM,51021040,Recife,PE,-8.100711697759,-34.887157396826
261160,3170764,"RUA SANTO ELIAS, 196, ESPINHEIRO, Recife, PE, 52020090",RUA SANTO ELIAS,196,ESPINHEIRO,52020090,Recife,PE,-8.044458985349,-34.894586529068
261160,3274705,"RUA VENEZUELA, 182, ESPINHEIRO, Recife, PE, 52020170",RUA VENEZUELA,182,ESPINHEIRO,52020170,Recife,PE,-8.047109301224,-34.893994179971
261160,3274993,"RUA AMARO BEZERRA, 584, DERBY, Recife, PE, 52010150",RUA AMARO BEZERRA,584,DERBY,52010150,Recife,PE,-8.054455117348,-34.900675394992
261160,3304744,"RUA JOSE ADERNAL CHAVES, 78, PINA, Recife, PE, 51111030",RUA JOSE ADERNAL CHAVES,78,PINA,51111030,Recife,PE,-8.106532091324,-34.891080295151
261160,3304914,"AV BEBERIBE, 2840, FUNDAO, Recife, PE, 52130000",AV BEBERIBE,2840,FUNDAO,52130000,Recife,PE,-8.014375580481,-34.88943299972
261160,3305066,"RUA PADRE LEMOS, 716, CASA AMARELA, Recife, PE, 52070200",RUA PADRE LEMOS,716,CASA AMARELA,52070200,Recife,PE,-8.021470693881,-34.920695738364
261160,3305171,"AV PINHEIROS, 171, IMBIRIBEIRA, Recife, PE, 51170120",AV PINHEIROS,171,IMBIRIBEIRA,51170120,Recife,PE,-8.091133668454,-34.910069648821
261160,3378519,"RUA GOMES PACHECO, 487, ESPINHEIRO, Recife, PE, 52021060",RUA GOMES PACHECO,487,ESPINHEIRO,52021060,Recife,PE,-8.040314804781,-34.889512376343
261160,3378527,"RUA BARTOLOMEU DE GUSMAO, 34, MADALENA, Recife, PE, 50610191",RUA BARTOLOMEU DE GUSMAO,34,MADALENA,50610191,Recife,PE,-8.053928886881,-34.905987732844
261160,3378535,"RUA DOUTOR JOSE ADERVAL CHAVES, 78, BOA VIAGEM, Recife, PE, 51111030",RUA DOUTOR JOSE ADERVAL CHAVES,78,BOA VIAGEM,51111030,Recife,PE,-8.106532091324,-34.891080295151
261160,3378608,"AV ENGENHEIRO DOMINGOS FERREIRA, 3333, BOA VIAGEM, Recife, PE, 52050310",AV ENGENHEIRO DOMINGOS FERREIRA,3333,BOA VIAGEM,52050310,Recife,PE,-8.11813427979,-34.896755095058
261160,3378640,"AV VISCONDE DE JIQUITINHONHA, 209, BOA VIAGEM, Recife, PE, 51021190",AV VISCONDE DE JIQUITINHONHA,209,BOA VIAGEM,51021190,Recife,PE,-8.150924201067,-34.909278466215
261160,3378675,"AV DOMINGOS FERREIRA, 636, BOA VIAGEM, Recife, PE, 51011050",AV DOMINGOS FERREIRA,636,BOA VIAGEM,51011050,Recife,PE,-8.095644208647,-34.886214767995
261160,3388115,"RUA ANTONIO GOMES DE FREITAS, 265, ILHA DO LEITE, Recife, PE, 50070480",RUA ANTONIO GOMES DE FREITAS,265,ILHA DO LEITE,50070480,Recife,PE,-8.067129015954,-34.895345175124
261160,3388190,"RUA GUILHERME PINTO, 146, GRACAS, Recife, PE, 52011210",RUA GUILHERME PINTO,146,GRACAS,52011210,Recife,PE,-8.051990586357,-34.902978825803
261160,3388220,"AV CONDE DA BOA VISTA, 514, BOA VISTA, Recife, PE, 50060040",AV CONDE DA BOA VISTA,514,BOA VISTA,50060040,Recife,PE,-8.05956849738,-34.885687965381
261160,3408620,"RUA JORNALISTA PAULO BITTENCOURT, 174, DERBY, Recife, PE, 52010260",RUA JORNALISTA PAULO BITTENCOURT,174,DERBY,52010260,Recife,PE,-8.053565713602,-34.899361112574
261160,3410102,"AV VISCONDE DE SUASSUNA, 704, BOA VISTA, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,704,BOA VISTA,50050540,Recife,PE,-8.051229719096,-34.887733065937
261160,3410323,"RUA RIBEIRO DE BRITO, 1111, BOA VIAGEM, Recife, PE, 51021310",RUA RIBEIRO DE BRITO,1111,BOA VIAGEM,51021310,Recife,PE,-8.123186807206,-34.90630853684
261160,3411680,"RUA HENRIQUE DIAS, 158, BOA VISTA, Recife, PE, 50070140",RUA HENRIQUE DIAS,158,BOA VISTA,50070140,Recife,PE,-8.058214191374,-34.895993599154
261160,3411699,"RUA FRANCISCO ALVES, 325, ILHA DO LEITE, Recife, PE, 50070490",RUA FRANCISCO ALVES,325,ILHA DO LEITE,50070490,Recife,PE,-8.068045116061,-34.892700517034
261160,3411958,"RUA JOSE BONIFACIO, 205, TORRE, Recife, PE, 50710435",RUA JOSE BONIFACIO,205,TORRE,50710435,Recife,PE,-8.049162113131,-34.906675412742
261160,3415708,"RUA DO SOSSEGO, 330, BOA VISTA, Recife, PE, 50050080",RUA DO SOSSEGO,330,BOA VISTA,50050080,Recife,PE,-8.055526701759,-34.884530089276
261160,3420035,"RUA MARIO DOMINGUES, 91, BOA VISTA, Recife, PE, 50070190",RUA MARIO DOMINGUES,91,BOA VISTA,50070190,Recife,PE,-8.060317085153,-34.896321834482
261160,3423670,"RUA LUIZ BARBALHO, 279, BOA VISTA, Recife, PE, 50070000",RUA LUIZ BARBALHO,279,BOA VISTA,50070000,Recife,PE,-8.057594517273,-34.897442494937
261160,3426394,"RUA RIBEIRO DE BRITO, 1111, BOA VIAGEM, Recife, PE, 51021310",RUA RIBEIRO DE BRITO,1111,BOA VIAGEM,51021310,Recife,PE,-8.123186807206,-34.90630853684
261160,3426408,"RUA DO PAISSANDU, 0667, DERBY, Recife, PE, 52010000",RUA DO PAISSANDU,0667,DERBY,52010000,Recife,PE,-8.060758160115,-34.895668825074
261160,3426416,"AV CONSELHEIRO ROSA E SILVA, 756, AFLITOS, Recife, PE, 52020220",AV CONSELHEIRO ROSA E SILVA,756,AFLITOS,52020220,Recife,PE,-8.044525705299,-34.896834723138
261160,3426432,"RUA BRUNO VELOSO, 268, BOA VIAGEM, Recife, PE, 51021280",RUA BRUNO VELOSO,268,BOA VIAGEM,51021280,Recife,PE,-8.121502799039,-34.898404066869
261160,3426440,"AVENIDA CONSELHEIRO ROSA E SILVA, 1460, AFLITOS, Recife, PE, 52020220",AVENIDA CONSELHEIRO ROSA E SILVA,1460,AFLITOS,52020220,Recife,PE,-8.038977370144,-34.899784841191
261160,3426467,"AVENIDA FERNANDO SIMOES BARBOSA, 22, BOA VIAGEM, Recife, PE, 51020390",AVENIDA FERNANDO SIMOES BARBOSA,22,BOA VIAGEM,51020390,Recife,PE,-8.117515988703,-34.901525822888
261160,3465241,"RUA GUILHERME PINTO, 146, GRACAS, Recife, PE, 52010210",RUA GUILHERME PINTO,146,GRACAS,52010210,Recife,PE,-8.051990586357,-34.902978825803
261160,3494462,"RUA MARIO DOMINGUES, 124, BOA VISTA, Recife, PE, 50070190",RUA MARIO DOMINGUES,124,BOA VISTA,50070190,Recife,PE,-8.059844303904,-34.896291240536
261160,3494578,"RUA DESEMBARGADOR JOAO PAES, 197, BOA VIAGEM, Recife, PE, 51021360",RUA DESEMBARGADOR JOAO PAES,197,BOA VIAGEM,51021360,Recife,PE,-8.126895296446,-34.900412203232
261160,3494608,"RUA JACO VELOSINO, 101, CASA FORTE, Recife, PE, 52061410",RUA JACO VELOSINO,101,CASA FORTE,52061410,Recife,PE,-8.036189399676,-34.919221613053
261160,3495558,"AV CAXANGA, 188, MADALENA, Recife, PE, 50610230",AV CAXANGA,188,MADALENA,50610230,Recife,PE,-8.055838089462,-34.910779108717
261160,3495566,"AV GAL BENTO DA GAMA, 257, IPSEP, Recife, PE, 51350450",AV GAL BENTO DA GAMA,257,IPSEP,51350450,Recife,PE,-8.110365890018,-34.924243295064
261160,3500241,"AV ENG DOMINGOS FERREIRA, 4060, BOA VIAGEM, Recife, PE, 51021040",AV ENG DOMINGOS FERREIRA,4060,BOA VIAGEM,51021040,Recife,PE,-8.123711681982,-34.900233920151
261160,3500268,"RUA DOM VITAL, 129, SANTO AMARO, Recife, PE, 50100100",RUA DOM VITAL,129,SANTO AMARO,50100100,Recife,PE,-8.046627383701,-34.889422187064
261160,3500411,"PRACA MIGUEL DE CERVANTES, 113, ILHA DO LEITE, Recife, PE, 50070520",PRACA MIGUEL DE CERVANTES,113,ILHA DO LEITE,50070520,Recife,PE,-8.067155418949,-34.893390515304
261160,3500454,"AV RUI BARBOSA, 1435, GRACAS, Recife, PE, 52011040",AV RUI BARBOSA,1435,GRACAS,52011040,Recife,PE,-8.040904220213,-34.903737388041
261160,3500659,"RUA PE CARAPUCEIRO, 777, BOA VIAGEM, Recife, PE, 51020280",RUA PE CARAPUCEIRO,777,BOA VIAGEM,51020280,Recife,PE,-8.116929506937,-34.902429811145
261160,3500667,"RUA DESEMBARGADOR JOAO PAES, 197, BOA VIAGEM, Recife, PE, 51021360",RUA DESEMBARGADOR JOAO PAES,197,BOA VIAGEM,51021360,Recife,PE,-8.126895296446,-34.900412203232
261160,3500683,"AV GUARARAPES, 86, SANTO ANTONIO, Recife, PE, 50010917",AV GUARARAPES,86,SANTO ANTONIO,50010917,Recife,PE,-8.063435614139,-34.878767195567
261160,3505847,"AV DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.095644208647,-34.886214767995
261160,3505855,"AV SANTOS DUMONT, 1011, ROSARINHO, Recife, PE, 52050050",AV SANTOS DUMONT,1011,ROSARINHO,52050050,Recife,PE,-8.032473995365,-34.896049590267
261160,3505863,"RUA BRUNO VELOSO, 603, BOA VIAGEM, Recife, PE, 51021280",RUA BRUNO VELOSO,603,BOA VIAGEM,51021280,Recife,PE,-8.12144291034,-34.901822458441
261160,3505871,"RUA BRUNO VELOSO, 603, BOA VIAGEM, Recife, PE, 51021280",RUA BRUNO VELOSO,603,BOA VIAGEM,51021280,Recife,PE,-8.12144291034,-34.901822458441
261160,3505898,"AV CONSELHEIRO ROSA E SILVA, 1655, JAQUEIRA, Recife, PE, 52020220",AV CONSELHEIRO ROSA E SILVA,1655,JAQUEIRA,52020220,Recife,PE,-8.037760000693,-34.90118023702
261160,3505901,"RUA DO BOM PASTOR, 47, IPUTINGA, Recife, PE, 50670260",RUA DO BOM PASTOR,47,IPUTINGA,50670260,Recife,PE,-8.041294481625,-34.938515077782
261160,3505936,"AV CAXANGA, 3198, CORDEIRO, Recife, PE, 50731000",AV CAXANGA,3198,CORDEIRO,50731000,Recife,PE,-8.042657714357,-34.93459201182
261160,3505979,"AV 17 DE AGOSTO, 335, CASA FORTE, Recife, PE, 52060590",AV 17 DE AGOSTO,335,CASA FORTE,52060590,Recife,PE,-8.035431801358,-34.91231810996
261160,3505987,"AV DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.095644208647,-34.886214767995
261160,3506002,"RUA DA BAIXA VERDE, 441, DERBY, Recife, PE, 52010250",RUA DA BAIXA VERDE,441,DERBY,52010250,Recife,PE,-8.055447618503,-34.899854722852
261160,3506010,"RUA VIGARIO BARRETO, 122, ESPINHEIRO, Recife, PE, 52020217",RUA VIGARIO BARRETO,122,ESPINHEIRO,52020217,Recife,PE,-8.044416908195,-34.896543200545
261160,3506029,"RUA REAL DA TORRE, 233, MADALENA, Recife, PE, 50610000",RUA REAL DA TORRE,233,MADALENA,50610000,Recife,PE,-8.055013687375,-34.909196186303
261160,3506045,"RUA DO RIACHUELO, 105, BOA VISTA, Recife, PE, 50050400",RUA DO RIACHUELO,105,BOA VISTA,50050400,Recife,PE,-8.06050689335,-34.881781327949
261160,3506053,"RUA DOM VITAL, 129, SANTO AMARO, Recife, PE, 50100100",RUA DOM VITAL,129,SANTO AMARO,50100100,Recife,PE,-8.046627383701,-34.889422187064
261160,3506061,"AV CAXANGA, 438, MADALENA, Recife, PE, 50610230",AV CAXANGA,438,MADALENA,50610230,Recife,PE,-8.054697396259,-34.9126816331
261160,3506088,"RUA DRRAUL LAFAYETTI, 191, BOA VIAGEM, Recife, PE, 51021220",RUA DRRAUL LAFAYETTI,191,BOA VIAGEM,51021220,Recife,PE,-8.122377702092,-34.901068841527
261160,3506096,"AV CONS ROSA E SILVA, 1460, AFLITOS, Recife, PE, 52050020",AV CONS ROSA E SILVA,1460,AFLITOS,52050020,Recife,PE,-8.038977370144,-34.899784841191
261160,3506118,"RUA MADRE DE LOYOLA, 72, JAQUEIRA, Recife, PE, 52050001",RUA MADRE DE LOYOLA,72,JAQUEIRA,52050001,Recife,PE,-8.040831800569,-34.904108119618
261160,3506126,"AV CONSELHEIRO AGUIAR, 5025, BOA VIAGEM, Recife, PE, 51021020",AV CONSELHEIRO AGUIAR,5025,BOA VIAGEM,51021020,Recife,PE,-8.131194206947,-34.901084934781
261160,3506134,"PRACA MIGUEL DE CERVANTES, 97, ILHA DO LEITE, Recife, PE, 50070520",PRACA MIGUEL DE CERVANTES,97,ILHA DO LEITE,50070520,Recife,PE,-8.067029187487,-34.893335027105
261160,3506142,"RUA JOAO RAMOS, 50, GRACAS, Recife, PE, 52011080",RUA JOAO RAMOS,50,GRACAS,52011080,Recife,PE,-8.047596289798,-34.898756693536
261160,3506150,"AV DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.095644208647,-34.886214767995
261160,3506169,"RUA ROSARIO DA BOA VISTA, 91, BOA VISTA, Recife, PE, 50060100",RUA ROSARIO DA BOA VISTA,91,BOA VISTA,50060100,Recife,PE,-8.061607814423,-34.887061926949
